                   x             density1             density2             density3             density4             density5             density6             density7             density8
 l=         100
                  44     0.01543875432526     0.03027128027682     0.03263183391003     0.02937854671280     0.01590380622837     0.27657024221453     0.25546574394464     0.34433979238754
                  45     0.01093148788927     0.02192871972318     0.02497854671280     0.02144429065744     0.01055778546713     0.36420622837370     0.28850865051903     0.25744429065744
                  46     0.00986228373702     0.02112249134948     0.02335363321799     0.02186920415225     0.01031072664360     0.36622975778547     0.29734117647059     0.24991072664360
                  47     0.01040622837370     0.02019446366782     0.02608858131488     0.02369065743945     0.01025674740484     0.25053356401384     0.37196608996540     0.28686366782007
                  48     0.01013910034602     0.02161660899654     0.02525605536332     0.02284844290657     0.01116955017301     0.24827889273356     0.37746020761246     0.28323114186851
                  49     0.01603667820069     0.02978892733564     0.03655847750865     0.03103529411765     0.01538062283737     0.26875017301038     0.25866505190311     0.34378477508651
                  50     0.01584498269896     0.02921314878893     0.03538892733564     0.02824844290657     0.01495570934256     0.27929826989619     0.25905743944637     0.33799307958477
                  51     0.01031487889273     0.02297231833910     0.02571418685121     0.02209619377163     0.01074394463668     0.36255916955017     0.28737647058824     0.25822283737024
                  52     0.00914671280277     0.02175570934256     0.02427335640138     0.02208650519031     0.01013356401384     0.36558754325260     0.29438685121107     0.25262975778547
                  53     0.00968788927336     0.02054186851211     0.02446297577855     0.02166920415225     0.01010934256055     0.26581591695502     0.37364429065744     0.27406851211073
                  54     0.01008858131488     0.01950380622837     0.02406435986159     0.02031349480969     0.01026297577855     0.26454186851211     0.37805605536332     0.27316885813149
                  55     0.01087197231834     0.02290173010381     0.02501937716263     0.01809619377163     0.01058408304498     0.25656955017301     0.25540622837370     0.40055086505190
                  56     0.01140138408304     0.02176885813149     0.02430588235294     0.01769273356401     0.01000968858131     0.26565605536332     0.25721453287197     0.39195086505190
                  57     0.01572387543253     0.02955986159170     0.03397785467128     0.03372110726644     0.01590588235294     0.31405051903114     0.27791695501730     0.27914394463668
                  58     0.01606643598616     0.02943460207612     0.03408927335640     0.03221522491349     0.01534256055363     0.31585121107266     0.28873356401384     0.26826712802768
                  59     0.01187404844291     0.02015224913495     0.02556470588235     0.01859238754325     0.01061868512111     0.32129273356401     0.33568442906574     0.25622076124567
                  60     0.00995778546713     0.01930380622837     0.02327750865052     0.01781107266436     0.01053079584775     0.32160138408305     0.34216539792388     0.25535224913495
                  61     0.00941660899654     0.02040553633218     0.02485467128028     0.02292318339100     0.01040069204152     0.24820692041522     0.29987958477509     0.36391280276817
                  62     0.01024498269896     0.02041176470588     0.02485328719723     0.02136332179931     0.01129065743945     0.25136124567474     0.30276608996540     0.35770865051903
                  63     0.01493840830450     0.02987335640138     0.03789757785467     0.02957923875433     0.01514878892734     0.32270034602076     0.28055709342561     0.26930519031142
                  64     0.01439169550173     0.02906020761246     0.03598892733564     0.02860968858131     0.01573979238754     0.32866435986159     0.28667681660900     0.26086851211073
                  65     0.01210726643599     0.02247128027682     0.02502698961938     0.02304429065744     0.01030519031142     0.31427197231834     0.33662422145329     0.25614878892734
                  66     0.01095640138408     0.02166782006920     0.02403667820069     0.02187612456747     0.00952318339100     0.31392110726644     0.34338823529412     0.25463044982699
                  67     0.00968512110727     0.02081660899654     0.02536955017301     0.02237577854671     0.01058892733564     0.26135916955017     0.30047197231834     0.34933287197232
                  68     0.00957508650519     0.02085328719723     0.02513079584775     0.02230795847751     0.01043044982699     0.26395294117647     0.29978685121107     0.34796262975779
                  69     0.01479930795848     0.03098685121107     0.03357370242215     0.02947820069204     0.01497993079585     0.33921245674740     0.25443529411765     0.28253425605536
                  70     0.01478823529412     0.03033356401384     0.03344083044983     0.02977577854671     0.01568788927336     0.34377024221453     0.25758685121107     0.27461660899654
                  71     0.01119307958478     0.02201522491349     0.02549204152249     0.02191349480969     0.01070657439446     0.29756816608997     0.35502006920415     0.25609134948097
                  72     0.01140622837370     0.02075640138408     0.02355432525952     0.02091003460208     0.01059861591696     0.29899653979239     0.36007543252595     0.25370242214533
                  73     0.01011280276817     0.02090034602076     0.02506505190311     0.02232733564014     0.00996332179931     0.24661799307958     0.31249480968858     0.35251833910035
                  74     0.01003737024221     0.02159930795848     0.02320830449827     0.02251418685121     0.01049896193772     0.24946643598616     0.31310588235294     0.34956955017301
                  75     0.01449273356401     0.02990865051903     0.03409480968858     0.03047197231834     0.01597923875433     0.34311418685121     0.25309065743945     0.27884775086505
                  76     0.01513702422145     0.02981314878893     0.03401176470588     0.02929688581315     0.01545743944637     0.34850034602076     0.25636193771626     0.27142145328720
                  77     0.01200830449827     0.02119653979239     0.02549273356401     0.02101591695502     0.01084982698962     0.29342076124567     0.35981453287197     0.25620138408304
                  78     0.01066159169550     0.02037785467128     0.02448166089965     0.02101660899654     0.00997370242215     0.29449411764706     0.36516816608997     0.25382629757785
                  79     0.00982975778547     0.02138892733564     0.02476678200692     0.02295640138408     0.01025190311419     0.26109134948097     0.30575847750865     0.34395640138408
                  80     0.00982629757785     0.02138685121107     0.02510103806228     0.02213633217993     0.01052318339100     0.26035432525952     0.30808719723183     0.34258477508651
                  81     0.01503875432526     0.03135916955017     0.03686366782007     0.02998131487889     0.01560415224913     0.27047128027682     0.25126297577855     0.34941868512111
                  82     0.01475363321799     0.03045467128028     0.03603391003460     0.02923598615917     0.01529411764706     0.27534394463668     0.25491487889273     0.34396885813149
                  83     0.01189619377163     0.02160276816609     0.02498892733564     0.01818754325260     0.01049688581315     0.36682768166090     0.29056816608997     0.25543183391003
                  84     0.01107404844291     0.02036193771626     0.02515501730104     0.01680553633218     0.00997785467128     0.36874048442907     0.29606159169550     0.25182352941176
                  85     0.00998961937716     0.02058477508651     0.02446089965398     0.02222145328720     0.01045259515571     0.26184567474048     0.37658615916955     0.27385882352941
                  86     0.00950726643599     0.02112041522491     0.02426297577855     0.02194117647059     0.01114325259516     0.26056816608997     0.37721176470588     0.27424498269896
                  87     0.01491003460208     0.03035778546713     0.03455294117647     0.02994394463668     0.01573287197232     0.26371764705882     0.25595640138408     0.35482837370242
                  88     0.01544221453287     0.03062145328720     0.03402145328720     0.03005397923875     0.01516539792388     0.26783114186851     0.25400899653979     0.35285536332180
                  89     0.01174463667820     0.02089619377163     0.02475086505190     0.02183321799308     0.01037716262976     0.36148927335640     0.29412318339100     0.25478546712803
                  90     0.01111211072664     0.02034602076125     0.02389065743945     0.02196262975779     0.01013425605536     0.36217024221453     0.29769065743945     0.25269342560554
                  91     0.00990657439446     0.02092249134948     0.02462076124567     0.02185813148789     0.01037439446367     0.26174256055363     0.37359031141869     0.27698477508651
                  92     0.00941799307958     0.02182975778547     0.02424083044983     0.02132387543253     0.01072456747405     0.26129896193772     0.37564775086505     0.27551626297578
                  93     0.01459723183391     0.03176262975779     0.03791903114187     0.02992941176471     0.01526435986159     0.26296470588235     0.25473287197232     0.35282975778547
                  94     0.01556332179931     0.02987474048443     0.03711141868512     0.02965882352941     0.01488096885813     0.26841384083045     0.25480276816609     0.34969411764706
                  95     0.01172110726644     0.02134394463668     0.02542698961938     0.02167958477509     0.01078961937716     0.37394117647059     0.27893079584775     0.25616678200692
                  96     0.01115847750865     0.02069204152249     0.02494602076125     0.02116678200692     0.01016055363322     0.37546782006920     0.28434809688581     0.25206020761246
                  97     0.01022422145329     0.02053356401384     0.02428858131488     0.02182975778547     0.01064636678201     0.26283737024221     0.38663183391003     0.26300830449827
                  98     0.00970103806228     0.02158131487889     0.02453217993080     0.02175501730104     0.01071003460208     0.26085467128028     0.38937785467128     0.26148788927336
                  99     0.01508235294118     0.03042214532872     0.03391903114187     0.02893910034602     0.01030103806228     0.25942006920415     0.25588719723183     0.36602906574394
                 100     0.01417854671280     0.03012249134948     0.03352871972318     0.02858754325260     0.01058754325260     0.26380000000000     0.25501038062284     0.36418477508651
                 101     0.01173010380623     0.02119930795848     0.02480622837370     0.02320415224913     0.01537854671280     0.36895086505190     0.27815778546713     0.25657301038062
                 102     0.01131072664360     0.02081868512111     0.02381937716263     0.02324429065744     0.01507197231834     0.36831626297578     0.28480830449827     0.25261038062284
                 103     0.00984290657439     0.02028235294118     0.02464498269896     0.02238339100346     0.01080622837370     0.25897647058824     0.38772664359862     0.26533702422145
                 104     0.00968442906574     0.02057301038062     0.02498823529412     0.02152249134948     0.01032041522491     0.25716262975779     0.38983044982699     0.26591833910035
                 105     0.01477024221453     0.03143183391003     0.03783183391003     0.02826159169550     0.01062145328720     0.25866643598616     0.25491280276817     0.36350380622837
                 106     0.01498685121107     0.03115709342561     0.03652179930796     0.02815155709343     0.01031072664360     0.26367058823529     0.25520484429066     0.35999653979239
                 107     0.01164359861592     0.02147474048443     0.02487543252595     0.01934878892734     0.01569342560554     0.37268304498270     0.27816678200692     0.25611418685121
                 108     0.01115986159170     0.02097716262976     0.02349550173010     0.01917993079585     0.01508927335640     0.37551280276817     0.28228027681661     0.25230519031142
                 109     0.01026089965398     0.02103598615917     0.02504775086505     0.02160830449827     0.01066435986159     0.26618685121107     0.33066228373702     0.31453356401384
                 110     0.00981384083045     0.02055224913495     0.02435017301038     0.02163460207612     0.01031280276817     0.26553287197232     0.33278754325260     0.31501591695502
                 111     0.01154117647059     0.02059930795848     0.02087404844291     0.02149273356401     0.01009757785467     0.26029550173010     0.31052456747405     0.34457508650519
                 112     0.01115570934256     0.02069826989619     0.02111972318339     0.02191695501730     0.00986574394464     0.26142768166090     0.31199584775086     0.34182006920415
                 113     0.01515155709343     0.03100553633218     0.03816747404844     0.03012456747405     0.01607750865052     0.30093010380623     0.28130103806228     0.28724221453287
                 114     0.01515086505190     0.03062768166090     0.03710311418685     0.02960346020761     0.01591003460208     0.30485259515571     0.28204359861592     0.28470865051903
                 115     0.00962076124567     0.02110657439446     0.02444913494810     0.02202491349481     0.01056262975779     0.33803252595156     0.32027128027682     0.25393217993080
                 116     0.00983667820069     0.02063667820069     0.02434186851211     0.02162906574394     0.01022145328720     0.33709134948097     0.32402006920415     0.25222283737024
                 117     0.01136193771626     0.02116262975779     0.02429480968858     0.02175363321799     0.01057647058824     0.24755916955017     0.32097854671280     0.34231280276817
                 118     0.01131903114187     0.02069480968858     0.02443114186851     0.02166366782007     0.01033494809689     0.24949204152249     0.32091557093426     0.34114878892734
                 119     0.01493910034602     0.02823391003460     0.03473010380623     0.03031211072664     0.01511003460208     0.33575709342561     0.25326228373702     0.28765536332180
                 120     0.01462629757785     0.02852456747405     0.03419377162630     0.03006782006920     0.01490934256055     0.33674048442907     0.25569273356401     0.28524498269896
                 121     0.00922491349481     0.02095501730104     0.02459653979239     0.02153287197232     0.01086020761246     0.30557231833910     0.35275986159170     0.25449826989619
                 122     0.00941868512111     0.02003252595156     0.02350865051903     0.02144844290657     0.01002214532872     0.30540622837370     0.35796816608997     0.25219515570934
                 123     0.01162422145329     0.02180692041522     0.02418615916955     0.02196608996540     0.01095986159170     0.25880415224914     0.31601038062284     0.33464221453287
                 124     0.01135640138408     0.02109550173010     0.02460830449827     0.02224982698962     0.01071349480969     0.25981591695502     0.31530795847751     0.33485259515571
                 125     0.01504221453287     0.03046851211073     0.03819031141869     0.03010242214533     0.01563460207612     0.32271695501730     0.25272041522491     0.29512456747405
                 126     0.01512871972318     0.03052249134948     0.03776816608997     0.02998823529412     0.01541107266436     0.32571626297578     0.25357370242215     0.29189134948097
                 127     0.00972941176471     0.02121591695502     0.02448166089965     0.02160207612457     0.01076678200692     0.31800968858131     0.34056332179931     0.25363114186851
                 128     0.00967197231834     0.02093217993080     0.02398269896194     0.02133010380623     0.01023460207612     0.31777716262976     0.34391003460208     0.25216124567474
                 129     0.01188927335640     0.02097024221453     0.02432249134948     0.01794809688581     0.01033633217993     0.24569065743945     0.32837993079585     0.34046297577855
                 130     0.01166020761246     0.02056262975779     0.02464498269896     0.01713633217993     0.01057231833910     0.24750311418685     0.32939238754325     0.33852802768166
                 131     0.01517923875433     0.03124221453287     0.03433494809689     0.03423598615917     0.01552179930796     0.32579307958477     0.25226020761246     0.29143252595156
                 132     0.01476955017301     0.03107820069204     0.03381660899654     0.03427750865052     0.01516747404844     0.32821038062284     0.25414602076125     0.28853425605536
                 133     0.00924359861592     0.02124982698962     0.02390034602076     0.01769204152249     0.01061038062284     0.31477024221453     0.34952733564014     0.25300622837370
                 134     0.00963806228374     0.02017577854671     0.02419307958478     0.01770726643599     0.01006297577855     0.31516885813149     0.35171072664360     0.25134325259516
                 135     0.01195640138408     0.02100899653979     0.02457923875433     0.02160069204152     0.01050173010381     0.25984775086505     0.32083114186851     0.32967404844291
                 136     0.01161453287197     0.02123183391003     0.02466920415225     0.02168304498270     0.01034671280277     0.26016262975779     0.32126643598616     0.32902560553633
                 137     0.01530449826990     0.03101314878893     0.03797785467128     0.03026920415225     0.01054463667820     0.25932802768166     0.25280346020761     0.36275916955017
                 138     0.01487474048443     0.03058754325260     0.03791557093426     0.02939792387543     0.01068927335640     0.26118062283737     0.25347543252595     0.36187889273356
                 139     0.00937508650519     0.02101591695502     0.02462076124567     0.02214740484429     0.01539169550173     0.37425328719723     0.27970242214533     0.25349342560554
                 140     0.00958961937716     0.02073148788927     0.02432110726644     0.02184290657439     0.01516608996540     0.37448096885813     0.28246920415225     0.25139861591696
                 141     0.01120484429066     0.02071418685121     0.02444429065744     0.02140968858131     0.01046089965398     0.26719377162630     0.39044013840830     0.25413217993080
                 142     0.01148304498270     0.02087750865052     0.02422352941176     0.02131280276817     0.01050380622837     0.26627404844291     0.39170865051903     0.25361660899654
                 143     0.01531141868512     0.03092249134948     0.03471557093426     0.03057162629758     0.01324429065744     0.24669134948097     0.25255155709343     0.37599169550173
                 144     0.01513910034602     0.03106366782007     0.03407681660900     0.03041660899654     0.01373771626298     0.24857785467128     0.25273494809689     0.37425328719723
                 145     0.00942491349481     0.02125259515571     0.02452318339100     0.02153425605536     0.01250795847751     0.37685951557093     0.28046643598616     0.25343114186851
                 146     0.00945674740484     0.02088858131488     0.02388581314879     0.02167128027682     0.01218892733564     0.37866228373702     0.28159861591695     0.25164775086505
                 147     0.01165259515571     0.02095916955017     0.02426435986159     0.02162629757785     0.01063944636678     0.26371349480969     0.39054602076125     0.25659861591695
                 148     0.01172871972318     0.02079031141869     0.02428650519031     0.02168581314879     0.01056608996540     0.26275916955017     0.39105467128028     0.25712871972318
                 149     0.01503460207612     0.03054948096886     0.03488027681661     0.02303875432526     0.01021799307958     0.26038892733564     0.25269619377163     0.37319377162630
                 150     0.01494948096886     0.03068650519031     0.03444013840830     0.02323806228374     0.01055916955017     0.26124498269896     0.25293079584775     0.37195086505190
                 151     0.00959792387543     0.02134878892734     0.02449757785467     0.02854878892734     0.01546989619377     0.36688788927336     0.28050657439446     0.25314256055363
                 152     0.00950588235294     0.02090795847751     0.02421038062284     0.02872871972318     0.01529273356401     0.36758685121107     0.28172595155709     0.25204152249135
                 153     0.01127197231834     0.02082906574394     0.02422422145329     0.01751972318339     0.01041314878893     0.27410311418685     0.38930242214533     0.25233633217993
                 154     0.01153979238754     0.02061937716263     0.02421176470588     0.01742214532872     0.01031972318339     0.27426574394464     0.38950795847751     0.25211349480969
                 155     0.01540622837370     0.03104429065744     0.03797093425606     0.02707681660900     0.01058546712803     0.24585051903114     0.25429550173010     0.37777024221453
                 156     0.01528096885813     0.03111072664360     0.03780761245675     0.02725536332180     0.01038131487889     0.24709619377163     0.25437647058824     0.37669134948097
                 157     0.00956885813149     0.02085743944637     0.02420968858131     0.02487128027682     0.01535432525952     0.37170657439446     0.28052871972318     0.25290311418685
                 158     0.00939446366782     0.02066920415225     0.02424083044983     0.02442145328720     0.01554117647059     0.37266297577855     0.28117231833910     0.25189757785467
                 159     0.01156885813149     0.02090242214533     0.02421868512111     0.02156816608997     0.01048027681661     0.27002629757785     0.38939584775087     0.25183944636678
                 160     0.01148512110727     0.02091211072664     0.02437508650519     0.02149688581315     0.01042906574394     0.26970934256055     0.38992871972318     0.25166366782007
                 161     0.01527197231834     0.03081038062284     0.02997577854671     0.02180692041522     0.01030173010381     0.25905605536332     0.25495916955017     0.37781799307958
                 162     0.01504152249135     0.03095086505190     0.02996747404844     0.02167889273356     0.01056124567474     0.26000692041522     0.25444083044983     0.37735224913495
                 163     0.00955570934256     0.02090449826990     0.02893217993080     0.03008927335640     0.01548996539792     0.29967958477509     0.28006851211073     0.31528027681661
                 164     0.00947681660900     0.02068996539792     0.02875086505190     0.03025259515571     0.01541730103806     0.30023252595156     0.28052664359862     0.31465328719723
                 165     0.01137231833910     0.02096332179931     0.02413771626298     0.02177162629758     0.01035294117647     0.34229550173010     0.31682283737024     0.25228373702422
                 166     0.01146782006920     0.02074117647059     0.02419723183391     0.02153564013841     0.01043321799308     0.34203737024221     0.31762214532872     0.25196539792388
                 167     0.00952871972318     0.02078477508651     0.02422629757785     0.02160553633218     0.01042006920415     0.25995224913495     0.32731211072664     0.32617024221453
                 168     0.00961937716263     0.02079861591696     0.02437785467128     0.02179515570934     0.01038269896194     0.25971764705882     0.32699930795848     0.32630934256055
                 169     0.01524083044983     0.03106643598616     0.03797231833910     0.03023321799308     0.01562768166090     0.31383460207612     0.25239723183391     0.30362768166090
                 170     0.01510726643599     0.03110034602076     0.03800000000000     0.03008996539792     0.01554117647059     0.31455224913495     0.25248166089965     0.30312733564014
                 171     0.01139930795848     0.02089134948097     0.02428650519031     0.02176262975779     0.01031072664360     0.31440899653979     0.34470449826990     0.25223598615917
                 172     0.01144498269896     0.02070795847751     0.02428581314879     0.02158685121107     0.01045259515571     0.31429896193772     0.34510380622837     0.25211903114187
                 173     0.00951141868512     0.02081660899654     0.02424083044983     0.01727128027682     0.01041314878893     0.25992179930796     0.32745743944637     0.33036747404844
                 174     0.00954602076125     0.02077854671280     0.02420138408304     0.01737370242215     0.01042145328720     0.26005882352941     0.32751349480969     0.33010657439446
                 175     0.01528096885813     0.03109411764706     0.03448027681661     0.03461384083045     0.01549896193772     0.31694256055363     0.25275086505190     0.29933840830450
                 176     0.01510657439446     0.03111695501730     0.03453217993080     0.03451280276817     0.01558615916955     0.31723252595156     0.25259723183391     0.29931557093426
                 177     0.01137647058824     0.02079792387543     0.02434602076125     0.01731349480969     0.01039861591696     0.32509965397924     0.33865397923875     0.25201384083045
                 178     0.01146297577855     0.02067197231834     0.02423044982699     0.01738685121107     0.01036262975779     0.32491557093426     0.33881245674741     0.25215709342561
                 179     0.00949619377163     0.01821453287197     0.02420000000000     0.02159515570934     0.01043391003460     0.25988719723183     0.33377993079585     0.32239307958478
                 180     0.00956055363322     0.01818062283737     0.02425190311419     0.02162352941176     0.01041107266436     0.25971764705882     0.33367474048443     0.32257993079585
                 181     0.01713494809689     0.03113979238754     0.03807958477509     0.03029550173010     0.01553148788927     0.30836608996540     0.25226297577855     0.30718961937716
                 182     0.01712595155709     0.03114394463668     0.03805536332180     0.03031003460208     0.01553494809689     0.30865743944637     0.25214117647059     0.30703114186851
                 183     0.00948927335640     0.02070657439446     0.02420484429066     0.02161868512111     0.01036608996540     0.33388235294118     0.32779238754325     0.25193979238754
                 184     0.00952525951557     0.02075847750865     0.02420276816609     0.02160899653979     0.01037923875433     0.33385121107266     0.32773840830450     0.25193564013841
                 185     0.00954117647059     0.02077923875433     0.02424290657439     0.02160346020761     0.01040207612457     0.24603806228374     0.34494532871972     0.32244775086505
                 186     0.00951764705882     0.02079100346021     0.02419031141869     0.02166366782007     0.01037923875433     0.24610034602076     0.34494740484429     0.32241038062284
                 187     0.01715570934256     0.03106643598616     0.03461937716263     0.03029065743945     0.01555086505190     0.31164705882353     0.25224152249135     0.30742837370242
                 188     0.01707404844291     0.03105743944637     0.03460622837370     0.03017508650519     0.01555778546713     0.31189342560554     0.25243114186851     0.30720484429066
                 189     0.00950034602076     0.02080622837370     0.02418200692042     0.02171211072664     0.01039100346021     0.33062283737024     0.33073979238754     0.25204567474048
                 190     0.00952110726644     0.02077231833910     0.02421522491349     0.02159792387543     0.01036262975779     0.33050519031142     0.33092802768166     0.25209757785467
                 191     0.00947958477509     0.02082352941176     0.02431349480969     0.02168788927336     0.01043460207612     0.25961591695502     0.33895986159170     0.31468512110727
                 192     0.00959515570934     0.02085743944637     0.02417162629758     0.02158754325260     0.01040622837370     0.25969619377163     0.33889273356401     0.31479307958477
                 193     0.01710795847751     0.03112456747405     0.03146712802768     0.01730449826990     0.01033564013841     0.25969065743945     0.25506159169550     0.37790795847751
                 194     0.01711141868512     0.03102283737024     0.03157923875433     0.01731487889273     0.01038408304498     0.26002491349481     0.25504775086505     0.37751487889273
                 195     0.00947750865052     0.02077093425606     0.02732525951557     0.03469757785467     0.01551487889273     0.35970449826990     0.28023044982699     0.25227889273356
                 196     0.00952110726644     0.02073494809689     0.02730103806228     0.03447266435986     0.01562145328720     0.36021522491350     0.28044636678201     0.25168719723183
                 197     0.00956470588235     0.02075709342561     0.02423806228374     0.01733425605536     0.01035916955017     0.26867335640138     0.39223598615917     0.25683737024221
                 198     0.00946989619377     0.02079861591696     0.02411764705882     0.01728927335640     0.01031764705882     0.26861038062284     0.39246228373702     0.25693425605536
                 199     0.01725605536332     0.03111418685121     0.03487820069204     0.02153217993080     0.01042975778547     0.25955017301038     0.25222352941176     0.37301591695502
                 200     0.01702283737024     0.03115501730104     0.03470795847751     0.02170726643599     0.01037785467128     0.25969204152249     0.25225536332180     0.37308166089965
                 201     0.00958269896194     0.02078200692042     0.02747612456747     0.03035363321799     0.01552595155709     0.36433287197232     0.28014740484429     0.25179930795848
                 202     0.00962698961938     0.02079584775087     0.02757577854671     0.03021937716263     0.01560830449827     0.36422698961938     0.28021314878893     0.25173356401384
                 203     0.00938339100346     0.02082145328720     0.02426159169550     0.02157993079585     0.01041660899654     0.27822837370242     0.38338892733564     0.25191972318339
                 204     0.00950311418685     0.02074117647059     0.02422076124567     0.02169342560554     0.01038200692042     0.27815916955017     0.38322491349481     0.25207543252595
