                   l            thetaxbin         thetaxbindev            thetaybin         thetaybindev            thetazbin         thetazdevbin
 l=         100
                 216    -0.49930441186230     0.00025376786653    -0.46844960364662     0.00267268557425     0.96775401550892     0.00278584950792
                 217    -0.49868954324259     0.00011962113249    -0.42880725972595     0.00105143894502     0.92749680296854     0.00117037824573
                 218    -0.49975243524647     0.00041335471314    -0.48052063422787     0.00024668212993     0.98027306947434     0.00063775259663
                 219    -0.49989115339388     0.00002215756873    -0.48340112623034     0.00441712232348     0.98329227962422     0.00439875958942
                 220    -0.48239128355853     0.00025586917331    -0.42491690199481     0.00595229344612     0.90730818555333     0.00620663277430
                 221    -0.49947996547954     0.00002354226764    -0.48057051155575     0.00130979795518     0.98005047703530     0.00129713569448
                 222    -0.49961900965062     0.00009464010203    -0.49393429119822     0.00042974879722     0.99355330084884     0.00052022430106
                 223    -0.49980515422916     0.00000267888103    -0.47459295821063     0.00957601350734     0.97439811243979     0.00957333462630
                 224    -0.49792694570101     0.00024131340883    -0.40391216739377     0.00576073848451     0.90183911309478     0.00600205189335
                 225    -0.49951402318708     0.00000837469233    -0.47482647562312     0.00009684674286     0.97434049881020     0.00008847205053
                 226    -0.48020127220171     0.00007145617213    -0.41506856386450     0.00031161776927     0.89526983606620     0.00038307394140
                 227    -0.49944822239530     0.00004188905547    -0.48999128239980     0.00006558822255     0.98943950479510     0.00005141856252
                 228    -0.49979122332991     0.00000166938268    -0.49230476347077     0.00005174821425     0.99209598680067     0.00005341759693
